"session_ID","island_code","site_code","lat","long","session_year","session_date","start","end","flagged","DateTime_h","Longitude360","Latitude","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu","wind_sp_mdnt","subisland_code","site_name","session_month","session_day","series_ID","app_sunset","std_ending","net_open_1","net_close_1","net_open_2","net_close_2","net_open_3","net_close_3","net_open_4","net_close_4","net_open_5","net_close_5","min","min_std","ASSP","ASSPstd","CPUEraw","CPUEstd","BPfreq_Y","BPfreq_N","net_mesh","net_dim","spp_audio_file","dB_level","speaker_system","org","notes","flagged_notes","moonT","moonT_std","moonIndex","moonIndex_std","wind_sp"
"2009-08-22_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009,2009-08-22,2009-08-22 21:55:00,2009-08-23 01:10:00,"N",2009-08-23,240.958401,33.482528,-4.33680868994202e-19,-1.52446997305203,1.2347931683099,0.904743841589666,235.524051942817,10.5467991616742,0.0420551477881373,0.0140692475546671,101337.763002991,101537.899201547,291.909680931491,291.329176362303,289.89296164699,0,-38.3646109854044,0.112449605849438,1.96181621647953,"SBI","Elephant Seal Point",8,22,1,2009-08-22 19:35:43,2009-08-23 00:53:43,2009-08-22 21:55:00,2009-08-22 23:55:00,2009-08-22 23:58:00,2009-08-23 01:10:00,NA,NA,NA,NA,NA,NA,192,175.716666666667,2,2,0.0104166666666667,0.0113819595940434,1,0,38,"9 x 2.6","ASSP",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Unknown CD on (likely ASSP).",NA,0,0,0,0,1.96181621647953
"2007-06-18_SMI_PI","SMI","PI",34.056323,-120.332024,2007,2007-06-18,2007-06-18 21:30:00,2007-06-19 01:30:00,"N",2007-06-19,239.667976,34.056323,9.62944310753475e-07,3.4233055001236,-0.376500613995063,1.37920325284667,290.294229863897,9.26509318034427,0.485152518578426,0.485152518578426,101331.986998917,101274.716189744,286.989888324394,285.780783151326,284.7584264932,0,-5.32887555115467,0.199481809732196,3.44394733692534,"PI","Prince Island",6,18,1,2007-06-18 20:16:25,2007-06-19 01:34:25,2007-06-18 21:30:00,2007-06-19 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,240,240,39,39,0.1625,0.1625,0.157894736842105,0.842105263157895,NA,NA,NA,NA,NA,"USGS WERC","CLEAR 2/5 MOON, <5KTS, David Mazurkiewicz",NA,3,3,0.577725497343167,0.577725497343167,3.44394733692534
"2006-04-29_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-04-29,2006-04-29 21:00:00,2006-04-30 02:01:00,"N",2006-04-30,240.452326,34.047666,8.67361737988404e-19,4.7072669484979,0.196750475493606,0.865677921586785,263.648383016951,7.79042307555793,0.128790075229274,0.128790075229274,101561.748043924,101662.928549357,288.059728111845,286.650117060685,285.022272286916,0,-14.8093806653556,0.0783791267079769,4.71137696157161,"SR","Scorpion Rock",4,29,1,2006-04-29 19:41:24,2006-04-30 00:59:24,2006-04-29 21:00:00,2006-04-30 02:01:00,NA,NA,NA,NA,NA,NA,NA,NA,301,239.4,13,13,0.0431893687707641,0.0543024227234754,0.153846153846154,0.846153846153846,NA,NA,NA,NA,NA,"USGS WERC","PRTLT CLDY TO CLR, 10-12 KTS NW, 5 ANCHOR LIGHTS, 0 MOON, 2153 FIRST VOCAL",NA,2,2,0.144635503616501,0.144635503616501,4.71137696157161
"2006-04-30_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-04-30,2006-04-30 21:00:00,2006-05-01 02:00:00,"N",2006-05-01,240.452326,34.047666,8.67361737988404e-19,1.01535431267244,2.49191020673186,0.923745575034922,271.133221910124,8.98611518797345,0.625181206415089,0.492133734149207,101268.866253452,101369.381083767,288.108971628212,286.752362381775,285.831598501168,0,-5.35902407798602,0.146012564580484,2.69082902813927,"SR","Scorpion Rock",4,30,2,2006-04-30 19:42:12,2006-05-01 01:00:12,2006-04-30 21:00:00,2006-05-01 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,300,240.2,24,24,0.08,0.0999167360532889,0.416666666666667,0.583333333333333,NA,NA,NA,NA,NA,"USGS WERC","OVERCAST - FOGGY, VAR 5KTS, 0 BOATS, 2110 FIRST VOCAL, CAUGHT BAOW",NA,3,3,0.419398269485344,0.419398269485344,2.69082902813927
"2006-06-02_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-06-02,2006-06-02 22:30:00,2006-06-03 03:00:00,"N",2006-06-03,240.452326,34.047666,5.27909442601254e-07,5.07437756592978,-3.18176342666703,1.38330338460021,281.241249654119,6.74804942634693,0.0346085178459707,0.0346085178459707,101199.199682793,101295.029446996,289.574998976988,292.074980275175,287.687496244037,1,15.4637591873651,0.437005539052453,5.98940115411277,"SR","Scorpion Rock",6,2,1,2006-06-02 20:06:21,2006-06-03 01:24:21,2006-06-02 22:30:00,2006-06-03 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,174.35,51,51,0.188888888888889,0.292515055921996,0.294117647058824,0.705882352941177,NA,NA,NA,NA,NA,"USGS WERC","2 CAAU; 1/3 MOON, PTLY CLDY, BRIGHT, NW10-12, GUST15, MANY XAMU VOCALIZING NEAR SR, 2312 FIRST VOCAL",NA,4,4,1.7401787635005,1.7401787635005,5.98940115411277
"2006-06-03_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-06-03,2006-06-03 22:30:00,2006-06-04 03:00:00,"N",2006-06-04,240.452326,34.047666,8.67361737988404e-19,2.97398290942233,-2.70633171183644,1.42942708507698,282.718302118625,6.90614015396938,0.052584194222758,0,100795.204121397,100890.0831623,289.750269175722,292.672171099627,286.863868007288,1,20.5402452568997,0.531611895472527,4.02104534667637,"SR","Scorpion Rock",6,3,2,2006-06-03 20:06:56,2006-06-04 01:24:56,2006-06-03 22:30:00,2006-06-04 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,174.933333333333,16,16,0.0592592592592593,0.0914634146341465,0.5,0.5,NA,NA,NA,NA,NA,"USGS WERC","40% MOON, CLEAR AND BRIGHT, 10-15 KTS GUSTY, MOONSET 01:25, WIND DEAD AT 2:05, XAMU CALLING, 2244 FIRST VOCAL",NA,4,4,2.11856310207638,2.11856310207638,4.02104534667637
"2006-06-28_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-06-28,2006-06-28 21:30:00,2006-06-29 02:00:00,"N",2006-06-29,240.452326,34.047666,8.67361737988404e-19,5.44148818336165,1.03572385841896,0.919764257377797,266.482291984433,6.48108036978213,0.0113530587642867,0.0104680084842751,101354.864784727,101452.479971923,289.12525027025,289.402274557016,287.170940843257,0,-12.6311355292978,0.127896546041165,5.53918022459667,"SR","Scorpion Rock",6,28,1,2006-06-28 20:14:48,2006-06-29 01:32:48,2006-06-28 21:30:00,2006-06-29 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,242.8,22,22,0.0814814814814815,0.0906095551894563,0.181818181818182,0.818181818181818,NA,NA,NA,NA,NA,"USGS WERC","BRPE FLEW THROUGH 2ND PANNEL UP - GAPING HOLE, WIND EAST <5 KTS, CLEAR SLIVER MON SETTING, 2143 FIRST PETREL SEEN, DARK STARY NIGHT, WIND <5 KTS THROUGHOUT",NA,2,2,0.242345809843245,0.242345809843245,5.53918022459667
"2006-06-29_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-06-29,2006-06-29 21:30:00,2006-06-29 23:15:00,"N",2006-06-30,240.452326,34.047666,8.67361737988404e-19,6.87572341976457,-1.46948216994071,1.24294162434137,279.302021086486,5.71602830841291,0.0753818686768498,0.0100102238566829,101325.30499424,101421.864592076,289.098890891316,291.447832222888,286.49958708133,0,-8.10448693813497,0.199172467919611,7.03099924568853,"SR","Scorpion Rock",6,29,2,2006-06-29 20:14:49,2006-06-30 01:32:49,2006-06-29 21:30:00,2006-06-29 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,105,105,3,3,0.0285714285714286,0.0285714285714286,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,"USGS WERC","WINDY, CLEAR AND STARY, MOON 1/5, WNW 10KTS",NA,3,3,0.578441249434562,0.578441249434562,7.03099924568853
"2006-07-26_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-07-26,2006-07-26 21:00:00,2006-07-27 02:03:00,"N",2006-07-27,240.452326,34.047666,8.67361737988404e-19,2.27220564843345,0.645522467997248,0.760416757815244,242.335476515993,8.82633270523988,0.392062014557551,0.0205697892664765,101098.809272618,101196.751504967,294.697603305738,293.475155054425,292.501388757499,0,-27.970098460855,0.0414387889161601,2.36212145442653,"SR","Scorpion Rock",7,26,1,2006-07-26 20:05:11,2006-07-27 01:23:11,2006-07-26 21:00:00,2006-07-27 02:03:00,NA,NA,NA,NA,NA,NA,NA,NA,303,263.183333333333,46,46,0.151815181518152,0.174783104299918,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,"USGS WERC","100% CLOUDS, LOW FOG, WNW <10KTS, STARS OUT 01:15 - CALM",NA,1,1,0.0367369261549249,0.0367369261549249,2.36212145442653
"2006-07-27_SCI_SR","SCI","SR",34.047666,-119.547674,2006,2006-07-27,2006-07-27 21:00:00,2006-07-28 02:00:00,"N",2006-07-28,240.452326,34.047666,5.27909442601254e-07,2.14983544262282,2.03788705680018,0.70608666788196,233.495289855764,8.68548777972031,0.156989608288954,0.132177681473456,101397.93459879,101497.245317245,294.949787811659,293.441941606173,291.778715973671,0,-25.4410183433195,0.0881424762616354,2.96222485416468,"SR","Scorpion Rock",7,27,2,2006-07-27 20:04:28,2006-07-28 01:22:28,2006-07-27 21:00:00,2006-07-28 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,300,262.466666666667,29,29,0.0966666666666667,0.110490220980442,0.448275862068966,0.551724137931034,NA,NA,NA,NA,NA,"USGS WERC","WNW <10KTS, PATCHY FOG, SLIVER MOON SETTING, 5 BOATS ANCHORED CITY LIGHTS, 00:15 CLOUD COVER",NA,1,1,0.0814604400399969,0.0814604400399969,2.96222485416468
"2005-05-28_SMI_PI","SMI","PI",34.056323,-120.332024,2005,2005-05-28,2005-05-28 22:35:00,2005-05-29 02:00:00,"N",2005-05-29,239.667976,34.056323,0,7.94233639512071,-7.9500473136786,1.73201704577971,303.613288685088,5.88058856556901,0.137503242641112,0.00798071200769079,101295.130833893,101237.762706385,286.137958753993,286.54067196614,283.743310394876,0,-13.7412878154582,0.63877462041696,11.2376136124618,"PI","Prince Island",5,28,1,2005-05-28 20:06:36,2005-05-29 01:24:36,2005-05-28 22:35:00,2005-05-28 23:00:00,2005-05-28 23:34:00,2005-05-29 02:00:00,NA,NA,NA,NA,NA,NA,171,135.6,45,45,0.263157894736842,0.331858407079646,0.595238095238095,0.404761904761905,NA,NA,NA,NA,NA,"USGS WERC","WIND NW 10-15 OFF PI, 1/2 MOON RISING 1:30 AM",NA,1,1,0.629468537935443,0.629468537935443,11.2376136124618
"2005-05-29_SMI_PI","SMI","PI",34.056323,-120.332024,2005,2005-05-29,2005-05-29 21:57:00,2005-05-30 02:30:00,"N",2005-05-30,239.667976,34.056323,0,8.35740039469134,-7.11068356788599,1.81827093666857,301.13541647954,5.81994871807024,0.0800817908534631,0.0800817908534631,101422.687540056,101365.585640059,286.254000454238,286.619702029595,284.937694117,0,-20.9537291368187,0.525595187746604,10.9730561904964,"PI","Prince Island",5,29,2,2005-05-29 20:07:14,2005-05-30 01:25:14,2005-05-29 21:57:00,2005-05-30 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,273,208.233333333333,43,43,0.157509157509158,0.206499119577397,0.404761904761905,0.595238095238095,NA,NA,NA,NA,NA,"USGS WERC","WIND NW 15-20 KTS OFF PI, CLEAR SKY",NA,2,1,1.02748649033424,0.516112357466411,10.9730561904964
"2005-05-31_SCI_SR","SCI","SR",34.047666,-119.547674,2005,2005-05-31,2005-05-31 21:30:00,2005-06-01 02:00:00,"N",2005-06-01,240.452326,34.047666,9.02958570252795e-07,0.407905011062607,2.21459878208985,1.03220300983208,279.277590856557,7.77781756074226,0.431187340729098,0.431187340729098,101182.059945943,101282.781320098,289.172515211752,288.158259304949,286.39018251584,0,-31.2690811660899,0.307145645272463,2.25185129697408,"SR","Scorpion Rock",5,31,1,2005-05-31 20:05:19,2005-06-01 01:23:19,2005-05-31 21:30:00,2005-06-01 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,233.316666666667,29,29,0.107407407407407,0.124294592470891,0.178571428571429,0.821428571428571,NA,NA,NA,NA,NA,"USGS WERC","WIND WNW 10-12 KTS, HAZE MOSTLY CLR FOG BUILDING OVER SCI",NA,0,0,0,0,2.25185129697408
"2005-06-01_SCI_SR","SCI","SR",34.047666,-119.547674,2005,2005-06-01,2005-06-01 21:30:00,2005-06-02 02:00:00,"N",2005-06-02,240.452326,34.047666,2.61857985373302e-05,-0.658954156250402,2.11536365943457,1.08631754935169,280.956369895295,8.99071750833545,0.82379869683976,0.82379869683976,100920.240822372,101021.149598294,289.190272701548,287.892718291739,286.426559685042,0,-34.4767466405021,0.212303805126266,2.21562270969046,"SR","Scorpion Rock",6,1,2,2005-06-01 20:05:55,2005-06-02 01:23:55,2005-06-01 21:30:00,2005-06-02 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,233.916666666667,51,51,0.188888888888889,0.218026362664766,0.215686274509804,0.784313725490196,NA,NA,NA,NA,NA,"USGS WERC","WIND WSW 5 KTS 100%0C - DARK",NA,0,0,0,0,2.21562270969046
"2005-07-01_SMI_PI","SMI","PI",34.056323,-120.332024,2005,2005-07-01,2005-07-01 22:23:00,2005-07-02 00:28:00,"N",2005-07-02,239.667976,34.056323,1.07226330217517e-05,4.89010810092406,-3.83968342642279,1.14333276654166,295.663006846316,7.17475363363189,0.999557474859994,0.999557474859994,101282.62709055,101225.042765668,287.01434540628,286.422126870956,285.772203700949,0,-25.3505562149964,0.16274897984774,6.2174211739168,"PI","Prince Island",7,1,1,2005-07-01 20:17:54,2005-07-02 01:35:54,2005-07-01 22:23:00,2005-07-02 00:28:00,NA,NA,NA,NA,NA,NA,NA,NA,125,125,10,10,0.08,0.08,0.5,0.5,NA,NA,NA,NA,NA,"USGS WERC","100%OC, WINDS <5KTS VARIABLE",NA,0,0,0,0,6.2174211739168
"2005-07-02_SMI_PI","SMI","PI",34.056323,-120.332024,2005,2005-07-02,2005-07-02 21:29:00,2005-07-03 02:35:00,"N",2005-07-03,239.667976,34.056323,0,5.71936448309857,-4.40821798330202,1.33136585563362,302.357856999396,7.14372560125991,0.767796377397647,0.767796377397647,101285.868801787,101228.5345141,286.831557916044,286.310536421357,285.652245654891,0,-27.1634572961201,0.0959133659905089,7.221046730138,"PI","Prince Island",7,2,2,2005-07-02 20:17:50,2005-07-03 01:35:50,2005-07-02 21:29:00,2005-07-03 02:35:00,NA,NA,NA,NA,NA,NA,NA,NA,306,246.833333333333,16,16,0.0522875816993464,0.0648210668467253,0.5625,0.4375,NA,NA,NA,NA,NA,"USGS WERC","2 LESP",NA,0,0,0,0,7.221046730138
"2005-07-03_SMI_PI","SMI","PI",34.056323,-120.332024,2005,2005-07-03,2005-07-03 21:50:00,2005-07-04 04:00:00,"N",2005-07-04,239.667976,34.056323,6.77218927689488e-07,5.46729285631187,-4.85252069155409,1.37648750828361,301.331596090678,6.933159846304,0.975020218821052,0.975020218821052,101383.805529275,101326.054059596,286.646589190841,286.371863750598,285.704213039465,0,-27.9604216832762,0.045900250629597,7.31014693687065,"PI","Prince Island",7,3,3,2005-07-03 20:17:43,2005-07-04 01:35:43,2005-07-03 21:50:00,2005-07-04 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,370,225.716666666667,12,12,0.0324324324324324,0.053163996160378,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,"USGS WERC","1 LESP",NA,0,0,0,0,7.31014693687065
"2005-07-07_SCI_SR","SCI","SR",34.047666,-119.547674,2005,2005-07-07,2005-07-07 21:32:00,2005-07-08 02:48:00,"N",2005-07-08,240.452326,34.047666,0,3.73050888834789,0.784334987758955,1.03768992856896,262.521377727909,7.47757950476109,0.0148322219339875,0.0148322219339875,101332.141914188,101431.430039064,289.590473388894,288.692502533909,286.770410546306,0,-22.2738149931612,0.0289623511725748,3.81207003333694,"SR","Scorpion Rock",7,7,1,2005-07-07 20:13:53,2005-07-08 01:31:53,2005-07-07 21:32:00,2005-07-08 02:48:00,NA,NA,NA,NA,NA,NA,NA,NA,316,239.883333333333,22,22,0.069620253164557,0.091711248523588,0.227272727272727,0.772727272727273,NA,NA,NA,NA,NA,"USGS WERC","2 CAAU; WIND 5-7 NW CLEAR NO MOON, 0 WIND AT 22:30",NA,1,1,0.0250934753209723,0.0250934753209723,3.81207003333694
"2005-07-08_SBI_AP","SBI","AP",33.487622,-119.028535,2005,2005-07-08,2005-07-08 21:36:00,2005-07-09 02:36:00,"N",2005-07-09,240.971465,33.487622,0,3.86404060765537,-1.93936841663571,1.36799771998013,255.62685247112,7.90187389985385,0.0251171165672257,0.0251171165672257,101338.328951635,101540.173061664,290.914399120223,289.852663865438,287.876449714654,0,-19.7089703051786,0.0692485112206356,4.32341990478068,"SBI","Arch Point",7,8,1,2005-07-08 20:10:09,2005-07-09 01:28:09,2005-07-08 21:36:00,2005-07-09 02:36:00,NA,NA,NA,NA,NA,NA,NA,NA,300,232.15,18,18,0.06,0.0775360758130519,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,"USGS WERC","8-10 KTS, MARTHA BROWN AND PAIGE MARTIN",NA,2,2,0.128610264907306,0.128610264907306,4.32341990478068
"2005-07-08_SBI_ESP","SBI","ESP",33.482528,-119.041599,2005,2005-07-08,2005-07-08 21:45:00,2005-07-09 03:00:00,"N",2005-07-09,240.958401,33.482528,0,3.86404060765537,-1.93936841663571,1.36799771998013,255.62685247112,7.90187389985385,0.0251171165672257,0.0251171165672257,101338.328951635,101540.173061664,290.914399120223,289.852663865438,287.876449714654,0,-19.7042291138639,0.0692485112206356,4.32341990478068,"SBI","Elephant Seal Point",7,8,1,2005-07-08 20:10:12,2005-07-09 01:28:12,2005-07-08 21:45:00,2005-07-09 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,315,223.2,40,40,0.126984126984127,0.17921146953405,0.775,0.225,NA,NA,NA,NA,NA,"USGS WERC","MINUS 50 MIN VOCAL OFF; 4 BLSP",NA,2,2,0.128610264907306,0.128610264907306,4.32341990478068
"2005-07-08_SCI_SR","SCI","SR",34.047666,-119.547674,2005,2005-07-08,2005-07-08 21:35:00,2005-07-09 03:56:00,"N",2005-07-09,240.452326,34.047666,0,4.07776108790468,-0.0809652105458349,1.16146789766771,267.720785463831,7.05716897817409,0.0283216089603711,0.0283216089603711,101286.795004997,101385.28907764,289.711112461301,289.198294940025,287.425199591937,0,-19.0143968127234,0.0692485112206356,4.07856480337732,"SR","Scorpion Rock",7,8,2,2005-07-08 20:13:39,2005-07-09 01:31:39,2005-07-08 21:35:00,2005-07-09 03:56:00,NA,NA,NA,NA,NA,NA,NA,NA,381,236.65,34,34,0.089238845144357,0.143672089583774,0.363636363636364,0.636363636363636,NA,NA,NA,NA,NA,"USGS WERC","1 CAAU; CLEAR W WIND 10 KTS, 0 WIND AT 0:30",NA,2,2,0.128610264907306,0.128610264907306,4.07856480337732
"2005-07-09_SBI_AP","SBI","AP",33.487622,-119.028535,2005,2005-07-09,2005-07-09 23:24:00,2005-07-10 03:30:00,"N",2005-07-10,240.971465,33.487622,0,4.57214223145038,-1.34734069624907,1.29997460135098,263.8286919494,7.07280744981496,0.418308333206171,0.418308333206171,101258.860716166,101460.36166893,290.910959480467,290.042968258239,287.720547560932,0,-15.8917060016618,0.125001759189962,4.76653034568972,"SBI","Arch Point",7,9,2,2005-07-09 20:09:54,2005-07-10 01:27:54,2005-07-09 23:24:00,2005-07-10 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,246,123.9,21,21,0.0853658536585366,0.169491525423729,0.571428571428571,0.428571428571429,NA,NA,NA,NA,NA,"USGS WERC","1 BLSP",NA,0,0,0,0,4.76653034568972
"2005-07-09_SBI_ESP","SBI","ESP",33.482528,-119.041599,2005,2005-07-09,2005-07-09 21:30:00,2005-07-10 03:04:00,"N",2005-07-10,240.958401,33.482528,0,4.57214223145038,-1.34734069624907,1.29997460135098,263.8286919494,7.07280744981496,0.418308333206171,0.418308333206171,101258.860716166,101460.36166893,290.910959480467,290.042968258239,287.720547560932,0,-15.8849781709907,0.125001759189962,4.76653034568972,"SBI","Elephant Seal Point",7,9,2,2005-07-09 20:09:56,2005-07-10 01:27:56,2005-07-09 21:30:00,2005-07-10 03:04:00,NA,NA,NA,NA,NA,NA,NA,NA,334,237.933333333333,23,23,0.0688622754491018,0.0966657326982349,0.695652173913043,0.304347826086957,NA,NA,NA,NA,NA,"USGS WERC","5 BLSP, 1 LESP; WIND <5KTS; 0:30 - 1:30 WET FOG ROLLING IN",NA,2,2,0.237052647371213,0.237052647371213,4.76653034568972
"2005-07-09_SCI_SR","SCI","SR",34.047666,-119.547674,2005,2005-07-09,2005-07-09 21:30:00,2005-07-10 03:00:00,"N",2005-07-10,240.452326,34.047666,4.51479285126181e-07,3.70087391147809,0.430246027375327,1.11321760080958,271.121232056895,6.47651990764448,0.0273144827796682,0.0273144827796682,101203.881293585,101302.484757679,289.835582677175,289.515679674863,287.363704853524,0,-15.2341187043307,0.125001759189962,3.72579915625244,"SR","Scorpion Rock",7,9,3,2005-07-09 20:13:24,2005-07-10 01:31:24,2005-07-09 21:30:00,2005-07-10 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,330,241.4,23,23,0.0696969696969697,0.0952775476387738,0.347826086956522,0.652173913043478,NA,NA,NA,NA,NA,"USGS WERC","1/8 MOON SETTING, W 7KTS, WIND 15 KTS AT 0:00, 0 WIND 1:40",NA,2,2,0.237052647371213,0.237052647371213,3.72579915625244
"2005-07-31_SBI_AP","SBI","AP",33.487622,-119.028535,2005,2005-07-31,2005-07-31 21:00:00,2005-08-01 02:04:00,"N",2005-08-01,240.971465,33.487622,4.51479285126181e-07,6.34989219685202,-0.442947873867952,1.17248366002198,272.755551572148,6.02100865121372,0.044069400149543,0.044069400149543,101385.380074733,101586.314023088,291.655347859789,291.114615918697,289.028393406042,0,-22.371687007821,0.129105161991129,6.36532275148765,"SBI","Arch Point",7,31,1,2005-07-31 19:57:59,2005-08-01 01:15:59,2005-07-31 21:00:00,2005-08-01 02:04:00,NA,NA,NA,NA,NA,NA,NA,NA,304,255.983333333333,20,20,0.0657894736842105,0.0781300865941794,0.789473684210526,0.210526315789474,NA,NA,NA,NA,NA,"USGS WERC","4 BLSP; WIND 10-15 KTS, THEN CALM BY 0:00; 95% OC",NA,1,0,0.121117092482251,0,6.36532275148765
"2005-08-01_SBI_AP","SBI","AP",33.487622,-119.028535,2005,2005-08-01,2005-08-01 21:00:00,2005-08-02 02:04:00,"N",2005-08-02,240.971465,33.487622,0,4.38457026020384,-0.959797471030891,0.970824984763933,268.399539425732,6.43606759324085,0.0255749011948179,0.0255749011948179,101316.989229663,101517.476696855,291.693687259017,290.881951411884,288.903671683064,0,-26.3871362935912,0.0718132086278276,4.48839253542527,"SBI","Arch Point",8,1,2,2005-08-01 19:57:10,2005-08-02 01:15:10,2005-08-01 21:00:00,2005-08-02 02:04:00,NA,NA,NA,NA,NA,NA,NA,NA,304,255.166666666667,27,27,0.0888157894736842,0.105813193990856,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,"USGS WERC","1 LESP; 100 OCAST, WNW 5 KTS, CALM AT 22:00",NA,0,0,0,0,4.48839253542527
"2005-08-02_SBI_ESP","SBI","ESP",33.482528,-119.041599,2005,2005-08-02,2005-08-02 21:00:00,2005-08-03 02:04:00,"N",2005-08-03,240.958401,33.482528,0,1.02605576388809,1.20495658719556,0.913112766435471,256.494834334214,8.69437619556228,0.0978743533792135,0.0844765232783483,101323.139218981,101522.464908901,291.866200573268,290.712510955835,288.961701929172,0,-29.6157367732324,0.0305209654137513,1.58262781715536,"SBI","Elephant Seal Point",8,2,1,2005-08-02 19:56:23,2005-08-03 01:14:23,2005-08-02 21:00:00,2005-08-03 02:04:00,NA,NA,NA,NA,NA,NA,NA,NA,304,254.383333333333,16,16,0.0526315789473684,0.0628972023848523,0.6875,0.3125,NA,NA,NA,NA,NA,"USGS WERC","7 BLSP, 1 LESP; 100% OC 0 WIND",NA,0,0,0,0,1.58262781715536
"2005-08-06_SMI_PI","SMI","PI",34.056323,-120.332024,2005,2005-08-06,2005-08-06 21:00:00,2005-08-07 01:45:00,"N",2005-08-07,239.667976,34.056323,0,4.48951294300163,-2.71389103114788,1.02881888588333,286.92388266726,7.73274322823839,0.0279248622831245,0.0279248622831245,101272.253614591,101215.315752178,289.048397349218,288.671954717411,287.342484838157,0,-30.487656234227,0.0420671187249073,5.24603955325577,"PI","Prince Island",8,6,1,2005-08-06 19:59:01,2005-08-07 01:17:01,2005-08-06 21:00:00,2005-08-07 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,285,257.016666666667,12,12,0.0421052631578947,0.0466895791453213,0.833333333333333,0.166666666666667,NA,NA,NA,NA,NA,"USGS WERC","WIND VARIABLE 5 KTS, PARTLY CLDY",NA,1,1,0.0373865527225337,0.0373865527225337,5.24603955325577
"2005-08-07_SMI_PI","SMI","PI",34.056323,-120.332024,2005,2005-08-07,2005-08-07 21:00:00,2005-08-08 01:45:00,"N",2005-08-08,239.667976,34.056323,7.39297329394452e-06,4.35755013423431,-2.78963299029576,1.03143264015269,294.865327586612,6.94609892204418,0.994964369096486,0.994964369096486,101306.374940869,101249.23559409,289.088196498001,288.022011475552,287.508780468793,0,-27.9350575721718,0.0888936493485544,5.1740018740731,"PI","Prince Island",8,7,2,2005-08-07 19:58:04,2005-08-08 01:16:04,2005-08-07 21:00:00,2005-08-08 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,285,256.066666666667,15,15,0.0526315789473684,0.0585784951835459,0.466666666666667,0.533333333333333,NA,NA,NA,NA,NA,"USGS WERC","100% OC, CALM",NA,1,1,0.0821510338610823,0.0821510338610823,5.1740018740731
"2005-08-09_SCI_SR","SCI","SR",34.047666,-119.547674,2005,2005-08-09,2005-08-09 21:00:00,2005-08-10 02:02:00,"N",2005-08-10,240.452326,34.047666,0,1.70173323651966,1.21811275875971,0.541053034645383,263.353226409372,6.46045227926264,0.153785115895808,0.0131536782994827,101496.079882464,101595.043394168,292.19953801951,291.261927956979,289.369645898077,0,-20.4286419302564,0.228123519575491,2.09277201370069,"SR","Scorpion Rock",8,9,1,2005-08-09 19:52:56,2005-08-10 01:10:56,2005-08-09 21:00:00,2005-08-10 02:02:00,NA,NA,NA,NA,NA,NA,NA,NA,302,250.933333333333,22,22,0.0728476821192053,0.0876726886291181,0.636363636363636,0.363636363636364,NA,NA,NA,NA,NA,"USGS WERC","MINUS 7 MIN TO CHANGE BATTS; 1/4 MOON SETTING, <5KTS, 50% OC",NA,2,2,0.439066814217854,0.439066814217854,2.09277201370069
